User_id,first_seen,last_seen,total_events,is_converter,purchases,first_purchase,last_purchase,total_quantity,total_revenue,median_rate,days_active,events_per_day_active,has_purchased_ever,recency_days,frequency_purchases,events_before_first_purchase,days_to_first_purchase,events_in_7d_before_first_purchase,events_in_14d_before_first_purchase,events_in_30d_before_first_purchase,R_quartile,F_quartile,RF_segment
52057057298,2019-08-15 21:30:00,2019-10-15 11:26:00,4,0,,,,,,,60,0.06666666666666667,0,,0.0,4,,,,,,1,
52057059159,2019-04-11 20:30:00,2019-04-11 20:46:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52066176372,2019-12-11 12:46:00,2019-12-22 17:52:00,7,0,,,,,,,11,0.6363636363636364,0,,0.0,7,,,,,,1,
52070027372,2019-02-11 14:55:00,2019-02-11 15:13:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52076934351,2019-08-10 23:18:00,2019-08-10 23:25:00,2,0,,,,,,,0,2.0,0,,0.0,2,,,,,,1,
52085995220,2019-04-10 11:00:00,2019-04-10 11:13:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52090547553,2019-10-24 19:25:00,2019-10-24 19:27:00,3,1,1.0,2019-10-24 19:27:00,2019-10-24 19:27:00,2.0,1200.0,600.0,0,3.0,1,58.0,1.0,2,0.0,2.0,2.0,2.0,3,1,31
52092403180,2019-10-31 13:00:00,2019-10-31 13:08:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52093239888,2019-10-28 13:00:00,2019-10-28 13:08:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52094145973,2019-10-27 17:24:00,2019-10-27 17:29:00,4,1,1.0,2019-10-27 17:29:00,2019-10-27 17:29:00,3.0,1800.0,600.0,0,4.0,1,56.0,1.0,3,0.0,3.0,3.0,3.0,3,1,31
52101336543,2019-10-28 19:00:00,2019-10-28 19:23:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52101534583,2019-03-11 14:03:00,2019-03-11 14:05:00,2,0,,,,,,,0,2.0,0,,0.0,2,,,,,,1,
52112239597,2019-10-23 19:45:00,2019-10-23 19:50:00,4,1,1.0,2019-10-23 19:48:00,2019-10-23 19:48:00,1.0,40000.0,40000.0,0,4.0,1,59.0,1.0,2,0.0,2.0,2.0,2.0,3,1,31
52114046370,2019-10-31 12:00:00,2019-10-31 12:20:00,4,1,1.0,2019-10-31 12:20:00,2019-10-31 12:20:00,1.0,25000.0,25000.0,0,4.0,1,52.0,1.0,3,0.0,3.0,3.0,3.0,3,1,31
52126975137,2019-02-11 14:53:00,2019-02-11 15:14:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52127053360,2019-02-11 14:47:00,2019-02-11 14:49:00,5,1,1.0,2019-02-11 14:49:00,2019-02-11 14:49:00,1.0,700.0,700.0,0,5.0,1,314.0,1.0,3,0.0,3.0,3.0,3.0,1,1,11
52131345840,2019-10-11 22:13:00,2019-10-11 22:27:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52132350231,2019-10-10 14:00:00,2019-10-10 14:30:00,6,1,1.0,2019-10-10 14:30:00,2019-10-10 14:30:00,3.0,9000.0,3000.0,0,6.0,1,73.0,1.0,5,0.0,5.0,5.0,5.0,2,1,21
52134813570,2019-08-10 19:18:00,2019-08-10 19:27:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52138390226,2019-10-26 14:00:00,2019-10-26 14:07:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52146571882,2019-11-11 20:09:00,2019-11-11 20:17:00,4,1,1.0,2019-11-11 20:17:00,2019-11-11 20:17:00,3.0,150.0,50.0,0,4.0,1,40.0,1.0,3,0.0,3.0,3.0,3.0,4,1,41
52150533397,2019-04-11 18:50:00,2019-04-11 19:21:00,5,0,,,,,,,0,5.0,0,,0.0,5,,,,,,1,
52157383130,2019-01-11 10:36:00,2019-01-11 10:38:00,6,1,1.0,2019-01-11 10:38:00,2019-01-11 10:38:00,4.0,16000.0,4000.0,0,6.0,1,345.0,1.0,4,0.0,4.0,4.0,4.0,1,1,11
52157553629,2019-08-10 21:47:00,2019-08-10 21:59:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52159511316,2019-10-31 21:14:00,2019-10-31 21:18:00,3,1,1.0,2019-10-31 21:17:00,2019-10-31 21:17:00,1.0,25000.0,25000.0,0,3.0,1,51.0,1.0,1,0.0,1.0,1.0,1.0,3,1,31
52164385692,2019-03-11 13:32:00,2019-03-11 13:35:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52164722572,2019-10-24 22:00:00,2019-10-24 22:12:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52165465642,2019-10-11 17:12:00,2019-10-11 17:22:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52167489559,2019-10-16 17:00:00,2019-10-16 17:00:00,1,0,,,,,,,0,1.0,0,,0.0,1,,,,,,1,
52168468684,2019-10-24 12:20:00,2019-10-24 13:05:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52169959151,2019-10-17 22:00:00,2019-10-17 22:06:00,2,0,,,,,,,0,2.0,0,,0.0,2,,,,,,1,
52176580407,2019-10-24 13:08:00,2019-10-24 13:18:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52178524942,2019-04-11 23:05:00,2019-04-11 23:28:00,4,1,1.0,2019-04-11 23:28:00,2019-04-11 23:28:00,2.0,5000.0,2500.0,0,4.0,1,254.0,1.0,3,0.0,3.0,3.0,3.0,1,1,11
52179781847,2019-04-14 18:09:00,2019-10-29 13:28:00,12,1,1.0,2019-10-29 13:13:00,2019-10-29 13:13:00,3.0,300.0,100.0,197,0.06091370558375635,1,54.0,1.0,8,197.0,1.0,1.0,1.0,3,1,31
52183942377,2019-07-11 21:24:00,2019-07-11 21:54:00,4,1,1.0,2019-07-11 21:44:00,2019-07-11 21:44:00,1.0,12000.0,12000.0,0,4.0,1,163.0,1.0,2,0.0,2.0,2.0,2.0,2,1,21
52194023423,2019-02-11 15:14:00,2019-02-11 15:25:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52195562881,2019-03-11 15:15:00,2019-03-11 15:23:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52195970192,2019-02-10 15:23:00,2019-02-10 15:25:00,2,0,,,,,,,0,2.0,0,,0.0,2,,,,,,1,
52202013311,2019-11-10 13:00:00,2019-11-11 13:10:00,8,1,1.0,2019-11-10 13:23:00,2019-11-10 13:23:00,10.0,2000.0,200.0,1,8.0,1,42.0,1.0,5,0.0,5.0,5.0,5.0,3,1,31
52202209844,2019-10-14 19:18:00,2019-10-14 19:27:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52202543340,2019-03-11 14:22:00,2019-03-11 14:27:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52205716885,2019-04-30 23:10:00,2019-10-30 14:18:00,8,1,1.0,2019-08-05 13:38:00,2019-08-05 13:38:00,2.0,400.0,200.0,182,0.04395604395604396,1,139.0,1.0,5,96.0,1.0,1.0,1.0,2,1,21
52206085693,2019-10-17 15:23:00,2019-10-17 15:25:00,2,0,,,,,,,0,2.0,0,,0.0,2,,,,,,1,
52214454516,2019-10-26 22:58:00,2019-10-26 23:18:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52219601809,2019-04-11 19:36:00,2019-04-11 19:44:00,2,0,,,,,,,0,2.0,0,,0.0,2,,,,,,1,
52222290151,2019-10-22 11:23:00,2019-10-22 11:32:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52233328559,2019-10-17 19:00:00,2019-10-17 19:13:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52240234858,2019-10-19 13:10:00,2019-10-19 13:28:00,5,1,1.0,2019-10-19 13:13:00,2019-10-19 13:13:00,5.0,2500.0,500.0,0,5.0,1,64.0,1.0,1,0.0,1.0,1.0,1.0,3,1,31
52243841613,2019-01-10 10:20:00,2019-01-10 10:22:00,2,0,,,,,,,0,2.0,0,,0.0,2,,,,,,1,
52246240339,2019-02-11 15:00:00,2019-02-11 15:02:00,5,1,1.0,2019-02-11 15:02:00,2019-02-11 15:02:00,1.0,2500.0,2500.0,0,5.0,1,314.0,1.0,4,0.0,4.0,4.0,4.0,1,1,11
52257079968,2019-02-11 15:06:00,2019-02-11 15:26:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52260620086,2019-03-11 15:22:00,2019-03-11 15:59:00,5,0,,,,,,,0,5.0,0,,0.0,5,,,,,,1,
52263844200,2019-12-10 15:20:00,2019-12-10 15:51:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52270907150,2019-10-15 11:26:00,2019-10-19 11:30:00,4,0,,,,,,,4,1.0,0,,0.0,4,,,,,,1,
52272121514,2019-10-26 14:10:00,2019-10-26 14:18:00,2,0,,,,,,,0,2.0,0,,0.0,2,,,,,,1,
52274720210,2019-03-11 14:41:00,2019-03-11 14:42:00,2,0,,,,,,,0,2.0,0,,0.0,2,,,,,,1,
52284554941,2019-07-11 15:59:00,2019-07-11 16:19:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52298844270,2019-09-10 10:18:00,2019-09-10 10:18:00,1,0,,,,,,,0,1.0,0,,0.0,1,,,,,,1,
52304321020,2019-12-11 11:09:00,2019-12-11 11:18:00,4,1,1.0,2019-12-11 11:15:00,2019-12-11 11:15:00,1.0,2500.0,2500.0,0,4.0,1,11.0,1.0,2,0.0,2.0,2.0,2.0,4,1,41
52304977219,2019-10-15 13:10:00,2019-10-15 13:28:00,5,1,1.0,2019-10-15 13:13:00,2019-10-15 13:13:00,10.0,2000.0,200.0,0,5.0,1,68.0,1.0,1,0.0,1.0,1.0,1.0,3,1,31
52306036802,2019-10-21 21:45:00,2019-10-21 21:51:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52308484453,2019-11-11 16:51:00,2019-11-11 16:51:00,1,0,,,,,,,0,1.0,0,,0.0,1,,,,,,1,
52313781035,2019-10-13 19:00:00,2019-10-13 19:08:00,4,1,1.0,2019-10-13 19:08:00,2019-10-13 19:08:00,2.0,1000.0,500.0,0,4.0,1,69.0,1.0,3,0.0,3.0,3.0,3.0,3,1,31
52316857999,2019-10-31 17:25:00,2019-10-31 17:44:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52320144114,2019-03-11 13:23:00,2019-03-11 13:30:00,5,1,1.0,2019-03-11 13:30:00,2019-03-11 13:30:00,4.0,8000.0,2000.0,0,5.0,1,286.0,1.0,4,0.0,4.0,4.0,4.0,1,1,11
52322653716,2019-10-14 10:00:00,2019-10-19 12:18:00,9,1,1.0,2019-10-14 10:40:00,2019-10-14 10:40:00,3.0,2250.0,750.0,5,1.8,1,69.0,1.0,7,0.0,7.0,7.0,7.0,3,1,31
52328153664,2019-10-31 15:23:00,2019-10-31 15:25:00,2,0,,,,,,,0,2.0,0,,0.0,2,,,,,,1,
52331257951,2019-01-11 10:31:00,2019-01-11 10:53:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52331458145,2019-10-17 15:23:00,2019-12-10 19:17:00,8,1,1.0,2019-10-17 17:26:00,2019-10-17 17:26:00,2.0,2000.0,1000.0,54,0.14814814814814814,1,66.0,1.0,6,0.0,6.0,6.0,6.0,3,1,31
52335257008,2019-05-11 14:59:00,2019-05-11 16:08:00,6,1,1.0,2019-05-11 16:08:00,2019-05-11 16:08:00,2.0,2000.0,1000.0,0,6.0,1,225.0,1.0,5,0.0,5.0,5.0,5.0,1,1,11
52340757893,2019-03-10 23:15:00,2019-06-10 09:54:00,8,0,,,,,,,91,0.08791208791208792,0,,0.0,8,,,,,,1,
52340778300,2019-10-31 19:14:00,2019-10-31 19:17:00,3,1,1.0,2019-10-31 19:17:00,2019-10-31 19:17:00,2.0,5000.0,2500.0,0,3.0,1,51.0,1.0,2,0.0,2.0,2.0,2.0,3,1,31
52341868479,2019-02-11 10:45:00,2019-02-11 10:45:00,1,0,,,,,,,0,1.0,0,,0.0,1,,,,,,1,
52387379385,2019-12-11 11:21:00,2019-12-11 11:29:00,4,1,1.0,2019-12-11 11:27:00,2019-12-11 11:27:00,2.0,6000.0,3000.0,0,4.0,1,11.0,1.0,2,0.0,2.0,2.0,2.0,4,1,41
52412520196,2019-10-11 14:56:00,2019-10-11 15:11:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52495552005,2019-11-11 16:32:00,2019-11-11 17:01:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52627455489,2019-11-11 19:00:00,2019-11-11 19:12:00,5,1,1.0,2019-11-11 19:12:00,2019-11-11 19:12:00,5.0,500.0,100.0,0,5.0,1,40.0,1.0,4,0.0,4.0,4.0,4.0,4,1,41
52662975741,2019-06-11 22:25:00,2019-06-11 22:45:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52713090310,2019-06-11 19:18:00,2019-06-11 19:38:00,3,1,1.0,2019-06-11 19:38:00,2019-06-11 19:38:00,1.0,8000.0,8000.0,0,3.0,1,193.0,1.0,2,0.0,2.0,2.0,2.0,1,1,11
52730728074,2019-06-11 17:00:00,2019-06-11 17:39:00,5,0,,,,,,,0,5.0,0,,0.0,5,,,,,,1,
52732772360,2019-06-11 13:23:00,2019-06-11 13:53:00,4,1,1.0,2019-06-11 13:43:00,2019-06-11 13:43:00,2.0,3000.0,1500.0,0,4.0,1,194.0,1.0,2,0.0,2.0,2.0,2.0,1,1,11
52752311791,2019-08-11 22:11:00,2019-08-11 22:51:00,5,1,1.0,2019-08-11 22:41:00,2019-08-11 22:41:00,2.0,2700.0,1350.0,0,5.0,1,132.0,1.0,3,0.0,3.0,3.0,3.0,2,1,21
52758304645,2019-12-11 12:32:00,2019-12-11 12:48:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52766692567,2019-07-11 20:15:00,2019-07-11 20:45:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
52769802843,2019-09-11 22:29:00,2019-09-12 22:59:00,15,1,2.0,2019-09-12 20:47:00,2019-09-12 22:59:00,13.0,3600.0,250.0,1,15.0,1,100.0,2.0,12,0.0,12.0,12.0,12.0,2,2,22
52787855576,2019-09-21 11:23:00,2019-11-10 15:10:00,11,1,1.0,2019-11-10 15:07:00,2019-11-10 15:07:00,2.0,160000.0,80000.0,50,0.22,1,42.0,1.0,9,50.0,1.0,1.0,1.0,3,1,31
52805483647,2019-08-11 19:34:00,2019-08-11 19:57:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52842945535,2019-08-11 18:15:00,2019-08-11 18:54:00,5,1,1.0,2019-08-11 18:54:00,2019-08-11 18:54:00,1.0,1000.0,1000.0,0,5.0,1,132.0,1.0,4,0.0,4.0,4.0,4.0,2,1,21
52847259973,2019-10-11 15:16:00,2019-10-11 15:25:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52861333447,2019-12-11 13:56:00,2019-12-11 14:12:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52904721877,2019-09-11 14:56:00,2019-09-11 15:15:00,5,1,1.0,2019-09-11 15:10:00,2019-09-11 15:10:00,1.0,1700.0,1700.0,0,5.0,1,102.0,1.0,3,0.0,3.0,3.0,3.0,2,1,21
52916607616,2019-07-11 19:46:00,2019-07-11 20:05:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
52942481269,2019-09-11 20:30:00,2019-09-11 20:40:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
53066213242,2019-05-11 19:06:00,2019-05-11 19:20:00,2,0,,,,,,,0,2.0,0,,0.0,2,,,,,,1,
53156872654,2019-10-11 14:17:00,2019-10-11 14:27:00,3,1,1.0,2019-10-11 14:27:00,2019-10-11 14:27:00,1.0,42000.0,42000.0,0,3.0,1,72.0,1.0,2,0.0,2.0,2.0,2.0,2,1,21
53209756433,2019-11-07 21:01:00,2019-12-07 21:52:00,18,1,2.0,2019-11-11 21:09:00,2019-12-07 21:52:00,5.0,22000.0,4250.0,30,0.6,1,14.0,2.0,11,4.0,11.0,11.0,11.0,4,2,42
53209947945,2019-05-11 18:25:00,2019-05-11 18:53:00,3,1,1.0,2019-05-11 18:53:00,2019-05-11 18:53:00,2.0,6000.0,3000.0,0,3.0,1,224.0,1.0,2,0.0,2.0,2.0,2.0,1,1,11
53277489525,2019-09-11 18:34:00,2019-09-11 18:49:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
53285582167,2019-09-11 23:20:00,2019-09-11 23:30:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
53299207031,2019-09-11 19:47:00,2019-09-11 20:01:00,4,1,1.0,2019-09-11 20:01:00,2019-09-11 20:01:00,2.0,1000.0,500.0,0,4.0,1,101.0,1.0,3,0.0,3.0,3.0,3.0,2,1,21
53330125074,2019-11-11 16:07:00,2019-11-11 16:38:00,5,0,,,,,,,0,5.0,0,,0.0,5,,,,,,1,
53446342803,2019-06-11 22:55:00,2019-06-11 23:34:00,5,1,1.0,2019-06-11 23:34:00,2019-06-11 23:34:00,2.0,500.0,250.0,0,5.0,1,193.0,1.0,4,0.0,4.0,4.0,4.0,1,1,11
53561530361,2019-09-11 15:20:00,2019-09-11 15:35:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
53572384601,2019-11-11 21:54:00,2019-11-11 22:06:00,5,1,1.0,2019-11-11 22:06:00,2019-11-11 22:06:00,1.0,4500.0,4500.0,0,5.0,1,40.0,1.0,4,0.0,4.0,4.0,4.0,4,1,41
53593337921,2019-10-11 22:56:00,2019-10-11 23:01:00,2,1,1.0,2019-10-11 23:01:00,2019-10-11 23:01:00,2.0,3400.0,1700.0,0,2.0,1,71.0,1.0,1,0.0,1.0,1.0,1.0,3,1,31
53607868849,2019-07-11 12:52:00,2019-07-11 13:31:00,5,0,,,,,,,0,5.0,0,,0.0,5,,,,,,1,
53617353246,2019-11-11 16:01:00,2019-11-11 16:15:00,6,1,1.0,2019-11-11 16:15:00,2019-11-11 16:15:00,2.0,1500.0,750.0,0,6.0,1,41.0,1.0,5,0.0,5.0,5.0,5.0,4,1,41
53618233709,2019-11-11 15:01:00,2019-11-11 15:38:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
53649822812,2019-05-08 12:12:00,2019-11-14 11:07:00,14,1,2.0,2019-05-08 13:48:00,2019-11-14 11:07:00,4.0,2700.0,850.0,189,0.07407407407407407,1,38.0,2.0,7,0.0,7.0,7.0,7.0,4,2,42
53652969521,2019-06-11 14:03:00,2019-06-11 15:02:00,7,1,1.0,2019-06-11 15:02:00,2019-06-11 15:02:00,1.0,90000.0,90000.0,0,7.0,1,194.0,1.0,6,0.0,6.0,6.0,6.0,1,1,11
53654005940,2019-09-11 17:55:00,2019-09-11 18:15:00,5,1,1.0,2019-09-11 18:15:00,2019-09-11 18:15:00,2.0,1000.0,500.0,0,5.0,1,101.0,1.0,4,0.0,4.0,4.0,4.0,2,1,21
53660108929,2019-12-11 11:52:00,2019-12-11 12:06:00,6,0,,,,,,,0,6.0,0,,0.0,6,,,,,,1,
53713888319,2019-10-11 20:55:00,2019-10-11 21:15:00,5,1,1.0,2019-10-11 21:15:00,2019-10-11 21:15:00,1.0,1650.0,1650.0,0,5.0,1,71.0,1.0,4,0.0,4.0,4.0,4.0,3,1,31
53765548956,2019-12-11 11:37:00,2019-12-11 11:52:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
53966220604,2019-08-16 18:35:00,2019-11-10 19:33:00,14,1,2.0,2019-08-16 19:23:00,2019-11-10 19:33:00,3.0,800.0,300.0,86,0.16279069767441862,1,41.0,2.0,8,0.0,8.0,8.0,8.0,4,2,42
53988566659,2019-11-11 19:49:00,2019-11-11 19:57:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
54068495712,2019-11-11 21:12:00,2019-11-11 21:17:00,3,1,1.0,2019-11-11 21:17:00,2019-11-11 21:17:00,1.0,1260.0,1260.0,0,3.0,1,40.0,1.0,2,0.0,2.0,2.0,2.0,4,1,41
54074421036,2019-06-11 15:12:00,2019-06-11 15:41:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
54081180520,2019-09-11 20:06:00,2019-09-11 20:26:00,5,1,1.0,2019-09-11 20:26:00,2019-09-11 20:26:00,5.0,1250.0,250.0,0,5.0,1,101.0,1.0,4,0.0,4.0,4.0,4.0,2,1,21
54144005834,2019-10-11 19:47:00,2019-10-11 20:12:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
54160504190,2019-06-11 19:48:00,2019-06-11 20:17:00,4,1,1.0,2019-06-11 20:07:00,2019-06-11 20:07:00,3.0,750.0,250.0,0,4.0,1,193.0,1.0,2,0.0,2.0,2.0,2.0,1,1,11
54168626875,2019-07-11 09:45:00,2019-07-11 10:04:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
54187466030,2019-10-11 21:44:00,2019-10-11 21:53:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
54211903284,2019-05-11 16:22:00,2019-05-11 17:03:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
54340210344,2019-07-11 20:55:00,2019-07-11 21:14:00,3,1,1.0,2019-07-11 21:14:00,2019-07-11 21:14:00,2.0,12000.0,6000.0,0,3.0,1,163.0,1.0,2,0.0,2.0,2.0,2.0,2,1,21
54423685958,2019-09-11 17:50:00,2019-09-11 17:50:00,1,0,,,,,,,0,1.0,0,,0.0,1,,,,,,1,
54442238798,2019-10-11 17:46:00,2019-10-11 18:05:00,5,1,1.0,2019-10-11 18:01:00,2019-10-11 18:01:00,1.0,1850.0,1850.0,0,5.0,1,71.0,1.0,3,0.0,3.0,3.0,3.0,3,1,31
54447852002,2019-06-28 18:00:00,2019-10-11 22:33:00,14,1,2.0,2019-06-28 18:40:00,2019-10-11 22:33:00,7.0,3100.0,400.0,105,0.13333333333333333,1,71.0,2.0,5,0.0,5.0,5.0,5.0,3,2,32
54453581827,2019-11-11 15:14:00,2019-11-11 15:49:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
54486301527,2019-11-11 17:04:00,2019-11-11 17:16:00,2,0,,,,,,,0,2.0,0,,0.0,2,,,,,,1,
54500871579,2019-07-11 22:04:00,2019-07-11 22:43:00,5,0,,,,,,,0,5.0,0,,0.0,5,,,,,,1,
54582586290,2019-12-11 13:06:00,2019-12-11 13:15:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
54615021891,2019-09-11 18:53:00,2019-09-11 19:08:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
54624656999,2019-12-11 11:32:00,2019-12-11 11:38:00,3,1,1.0,2019-12-11 11:35:00,2019-12-11 11:35:00,1.0,7500.0,7500.0,0,3.0,1,11.0,1.0,1,0.0,1.0,1.0,1.0,4,1,41
54654196217,2019-10-11 21:29:00,2019-10-11 21:39:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
54730988908,2019-09-11 19:13:00,2019-09-11 19:23:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
54882635771,2019-09-11 17:36:00,2019-09-11 17:46:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
54938485256,2019-09-11 22:22:00,2019-09-11 22:32:00,3,1,1.0,2019-09-11 22:32:00,2019-09-11 22:32:00,1.0,5000.0,5000.0,0,3.0,1,101.0,1.0,2,0.0,2.0,2.0,2.0,2,1,21
54993474901,2019-08-11 17:06:00,2019-08-11 17:16:00,2,0,,,,,,,0,2.0,0,,0.0,2,,,,,,1,
55025507925,2019-11-06 21:00:00,2019-11-11 19:27:00,15,1,2.0,2019-11-06 21:47:00,2019-11-11 19:27:00,8.0,2500.0,350.0,4,3.75,1,40.0,2.0,7,0.0,7.0,7.0,7.0,4,2,42
55062609110,2019-09-11 21:04:00,2019-09-11 21:09:00,2,0,,,,,,,0,2.0,0,,0.0,2,,,,,,1,
55077041920,2019-09-11 21:33:00,2019-09-11 21:43:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
55162718788,2019-11-11 17:38:00,2019-11-11 17:43:00,3,1,1.0,2019-11-11 17:43:00,2019-11-11 17:43:00,3.0,600.0,200.0,0,3.0,1,41.0,1.0,2,0.0,2.0,2.0,2.0,4,1,41
55237981670,2019-10-11 17:27:00,2019-10-11 17:41:00,4,1,1.0,2019-10-11 17:41:00,2019-10-11 17:41:00,2.0,1300.0,650.0,0,4.0,1,72.0,1.0,3,0.0,3.0,3.0,3.0,2,1,21
55343474855,2019-02-23 20:36:00,2019-09-11 17:31:00,13,1,2.0,2019-02-23 20:50:00,2019-09-11 17:31:00,3.0,10900.0,5225.0,199,0.06532663316582915,1,102.0,2.0,4,0.0,4.0,4.0,4.0,2,2,22
55349718167,2019-07-19 13:00:00,2019-11-11 19:46:00,8,1,1.0,2019-07-19 13:25:00,2019-07-19 13:25:00,6.0,300.0,50.0,115,0.06956521739130435,1,156.0,1.0,4,0.0,4.0,4.0,4.0,2,1,21
55387472465,2019-09-11 16:52:00,2019-09-11 17:16:00,6,0,,,,,,,0,6.0,0,,0.0,6,,,,,,1,
55465583280,2019-12-11 10:49:00,2019-12-11 10:52:00,2,0,,,,,,,0,2.0,0,,0.0,2,,,,,,1,
55477444723,2019-06-11 20:56:00,2019-06-11 21:36:00,5,1,1.0,2019-06-11 21:36:00,2019-06-11 21:36:00,5.0,500.0,100.0,0,5.0,1,193.0,1.0,4,0.0,4.0,4.0,4.0,1,1,11
55488853063,2019-03-17 11:23:00,2019-12-11 10:47:00,10,1,1.0,2019-03-17 11:50:00,2019-03-17 11:50:00,5.0,1000.0,200.0,268,0.03731343283582089,1,280.0,1.0,5,0.0,5.0,5.0,5.0,1,1,11
55538327311,2019-11-11 13:50:00,2019-11-11 14:01:00,5,1,1.0,2019-11-11 14:01:00,2019-11-11 14:01:00,1.0,18000.0,18000.0,0,5.0,1,41.0,1.0,4,0.0,4.0,4.0,4.0,4,1,41
55616110021,2019-11-11 15:52:00,2019-11-11 15:58:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
55660418761,2019-08-16 21:19:00,2019-11-11 22:53:00,14,1,1.0,2019-08-16 21:19:00,2019-08-16 21:19:00,1.0,7000.0,7000.0,87,0.16091954022988506,1,127.0,1.0,0,0.0,0.0,0.0,0.0,2,1,21
55710086111,2019-08-11 20:43:00,2019-08-11 21:32:00,6,0,,,,,,,0,6.0,0,,0.0,6,,,,,,1,
55747248896,2019-12-11 12:09:00,2019-12-11 12:18:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
55795626852,2019-11-11 18:23:00,2019-11-11 18:32:00,4,1,1.0,2019-11-11 18:32:00,2019-11-11 18:32:00,1.0,1270.0,1270.0,0,4.0,1,40.0,1.0,3,0.0,3.0,3.0,3.0,4,1,41
55817701891,2019-09-11 23:54:00,2019-11-30 21:10:00,6,1,1.0,2019-11-21 10:10:00,2019-11-21 10:10:00,1.0,85000.0,85000.0,79,0.0759493670886076,1,31.0,1.0,4,70.0,2.0,2.0,2.0,4,1,41
55869541278,2019-11-11 13:41:00,2019-11-11 13:47:00,3,0,,,,,,,0,3.0,0,,0.0,3,,,,,,1,
55896688295,2019-11-11 21:20:00,2019-11-11 21:29:00,4,0,,,,,,,0,4.0,0,,0.0,4,,,,,,1,
